100 0.96250000000000024425
600 0.91250000000000008882
1100 0.92727272727272747055
1600 0.94375000000000019984
2100 0.94107142857142878078
2600 0.94134615384615405453
3100 0.94032258064516138774
3600 0.94131944444444470843
4100 0.94237804878048803126
4600 0.94184782608695671868
5100 0.94093137254901970667
5600 0.94040178571428589827
6100 0.93852459016393463553
6600 0.94109848484848512840
7100 0.94172535211267616173
7600 0.94276315789473696949
8100 0.94212962962962976121
8600 0.94316860465116303391
9100 0.94326923076923085976
9600 0.94505208333333345916
10100 0.94455445544554472725
10600 0.94528301886792476250
11100 0.94594594594594616499
11600 0.94385775862068976849
12100 0.94411157024793401771
12600 0.94523809523809543265
13100 0.94637404580152684197
13600 0.94770220588235309922
14100 0.94796099290780166946
14600 0.94760273972602759862
15100 0.94867549668874195934
15600 0.94863782051282075081
16100 0.94836956521739146364
16600 0.94917168674698815245
17100 0.94912280701754414558
17600 0.94900568181818190094
18100 0.94827348066298366991
18600 0.94879032258064532890
19100 0.94836387434554991760
19600 0.94821428571428589827
20100 0.94776119402985081752
20600 0.94872572815533995350
21100 0.94899289099526085156
21600 0.94791666666666685170
22100 0.94751131221719464559
22600 0.94800884955752229288
23100 0.94810606060606084089
23600 0.94809322033898324467
24100 0.94776970954356865029
24600 0.94771341463414648931
25100 0.94805776892430293490
25600 0.94794921875000015543
26100 0.94736590038314194562
26600 0.94722744360902266791
27100 0.94718634686346880880
27600 0.94673913043478274965
28100 0.94715302491103214866
28600 0.94798951048951063392
29100 0.94810996563573890494
29600 0.94759290540540552783
30100 0.94742524916943537949
30600 0.94718137254901968447
31100 0.94714630225080398418
31600 0.94679588607594955540
32100 0.94700155763239901585
32600 0.94689417177914125823
33100 0.94690332326284010200
33600 0.94661458333333359239
34100 0.94699413489736083971
34600 0.94761560693641644360
35100 0.94836182336182350827
35600 0.94863061797752823434
36100 0.94909972299168998688
36600 0.94911202185792375996
37100 0.94922506738544498717
37600 0.94863696808510666880
38100 0.94855643044619442072
38600 0.94899611398963745756
39100 0.94945652173913064331
39600 0.94927398989899014481
40100 0.94906483790523710198
40600 0.94886083743842375426
41100 0.94857055961070579908
41600 0.94867788461538471445
42100 0.94866389548693608180
42600 0.94812206572769974766
43100 0.94811484918793520471
43600 0.94790711009174333235
44100 0.94790249433106588128
44600 0.94767376681614368117
45100 0.94761640798226176585
45600 0.94756030701754401235
46100 0.94699023861171383043
46600 0.94694206008583714507
47100 0.94681528662420400000
47600 0.94684873949579850816
48100 0.94667359667359696207
48600 0.94655349794238707872
49100 0.94648676171079448860
49600 0.94690020161290344713
50100 0.94678143712574869273
50600 0.94659090909090937149
51100 0.94613502935420756845
51600 0.94605135658914751851
52100 0.94601727447216898970
52600 0.94579372623574164969
53100 0.94564500941619600294
53600 0.94589552238805985063
54100 0.94593345656192251436
54600 0.94576465201465220733
55100 0.94553085299455552626
55600 0.94552607913669084461
56100 0.94558823529411784037
56600 0.94575971731448771340
57100 0.94588441330998274115
57600 0.94578993055555582448
58100 0.94608433734939767490
58600 0.94596843003412978135
59100 0.94583333333333352577
59600 0.94563758389261765025
60100 0.94542429284525808519
60600 0.94527640264026424610
61100 0.94498772504091665958
61600 0.94466314935064954472
62100 0.94476650563607100786
62600 0.94492811501597462343
63100 0.94492868462757551029
63600 0.94494889937106940625
64100 0.94489079563182554189
64600 0.94489164086687327249
65100 0.94477726574500786594
65600 0.94474085365853666119
66100 0.94478063540090784223
66600 0.94480105105105116614
67100 0.94450447093889744465
67600 0.94419378698224865065
68100 0.94352055800293699317
68600 0.94362244897959191015
69100 0.94336107091172227701
69600 0.94375000000000019984
70100 0.94393723252496453124
70600 0.94417492917847045675
71100 0.94404008438818576288
71600 0.94385474860335205616
72100 0.94398404993065210267
72600 0.94400826446281005389
73100 0.94387824897400829371
73600 0.94385190217391323753
74100 0.94365721997300966439
74600 0.94353217158176960755
75100 0.94332556591211735864
75600 0.94305555555555575786
76100 0.94262483574244426698
76600 0.94267297650130565945
77100 0.94268806744487698701
77600 0.94265463917525793569
78100 0.94274967989756741638
78600 0.94281170483460574605
79100 0.94295195954488009171
79600 0.94276067839195998310
80100 0.94299313358302139232
80600 0.94306761786600512565
81100 0.94284833538840961964
81600 0.94283088235294132406
82100 0.94285931790499410976
82600 0.94319007263922538531
83100 0.94336642599277986676
83600 0.94343600478468925274
84100 0.94347502972651631215
84600 0.94332151300236422031
85100 0.94343419506462999902
85600 0.94341413551401887005
86100 0.94367015098722439870
86600 0.94373556581986151048
87100 0.94378587830080384879
87600 0.94377853881278550574
88100 0.94382803632236111913
88600 0.94390519187358934428
89100 0.94391133557800244169
89600 0.94394531250000013323
90100 0.94385405105438413553
90600 0.94383278145695381767
91100 0.94386663007683879734
91600 0.94388646288209621105
92100 0.94394679695982641743
92600 0.94380399568034567537
93100 0.94370300751879721002
93600 0.94370993589743601415
94100 0.94363708820403835453
94600 0.94351215644820318751
95100 0.94366456361724515567
95600 0.94356694560669474026
96100 0.94371748178980241484
96600 0.94373706004140800463
97100 0.94375643666323394410
97600 0.94387807377049193214
98100 0.94392201834862399235
98600 0.94407961460446265800
99100 0.94410948536831496014
99600 0.94407630522088370473
100100 0.94419330669330692185
